invoice_date,supplier_avg_amount_90d,supplier_invoice_count_30d,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,payment_term_days,is_fraud
15-06-2023,3080.366471,10,0,0,0,60,0
28-04-2023,5140.43925,11,0,1,1,30,1
23-07-2023,2181.945116,13,0,0,0,30,0
12-04-2023,37168.20737,11,0,0,0,60,1
10-01-2023,3846.531429,7,0,1,0,30,1
18-10-2023,1836.745909,8,0,0,0,30,0
27-05-2023,4651.077292,16,0,0,0,60,1
27-08-2023,4907.617955,23,0,0,0,60,0
29-05-2023,2801.68225,10,0,0,0,30,0
23-08-2023,3332.631333,13,0,0,0,90,0
11-04-2023,7888.820513,10,0,0,1,60,0
20-02-2023,10166.03889,12,0,1,0,60,1
08-12-2023,15563.54977,12,0,0,0,60,1
21-04-2023,12122.03195,17,0,0,1,90,0
17-01-2023,3827.155714,7,0,0,0,60,0
04-03-2023,4172.499643,12,0,0,0,30,1
13-04-2023,3633.494773,19,0,0,0,60,1
17-01-2023,14880.002,5,0,0,0,30,0
28-08-2023,22294.50413,16,0,0,0,60,0
03-04-2023,3035.555106,19,0,0,0,30,0
20-11-2023,11271.77694,10,0,0,1,90,0
25-04-2023,4179.859111,15,0,0,0,90,0
06-02-2023,5482.085789,16,0,0,0,30,0
26-03-2023,17260.68359,12,0,0,0,30,0
18-12-2023,5039.378409,12,0,0,0,30,0
04-06-2023,2646.437429,11,0,0,0,30,0
29-07-2023,7679.444419,16,0,0,0,30,0
18-01-2023,10915.33857,7,0,0,0,90,0
26-03-2023,4832.829394,14,0,0,1,30,0
09-09-2023,4608.92881,15,0,0,0,90,0
27-08-2023,6954.481042,12,0,0,0,30,0
19-12-2023,11740.00763,13,0,1,0,30,1
06-03-2023,14349.89091,10,0,0,1,90,0
04-09-2023,8864.158333,8,0,0,0,60,0
12-03-2023,2939.264815,5,0,0,0,30,0
19-03-2023,8124.131351,20,0,0,0,60,0
30-01-2023,18212.2625,12,0,0,0,60,0
09-07-2023,16388.92447,17,0,0,0,30,0
01-08-2023,4271.948,14,0,0,0,30,0
14-09-2023,30551.80571,7,0,0,0,60,1
10-07-2023,3880.328947,11,0,0,0,90,0
26-12-2023,14953.70158,13,0,0,0,30,0
19-05-2023,1827.438235,13,0,0,0,30,0
23-05-2023,24486.20355,13,0,0,1,30,0
30-08-2023,7789.154783,19,0,0,0,30,0
27-01-2023,4807.660833,12,0,1,0,30,1
12-09-2023,12372.49,10,0,0,0,30,0
01-11-2023,12443.83229,14,0,0,0,90,1
11-04-2023,4153.650323,5,0,0,0,90,0
28-04-2023,2773.556667,14,0,0,0,60,1
15-08-2023,4053.996667,19,0,1,1,30,1
01-06-2023,10132.31659,15,0,0,0,30,0
21-08-2023,11847.69735,12,0,0,0,30,0
26-08-2023,4469.198,17,0,0,0,30,0
23-04-2023,6462.072286,15,0,0,1,30,1
23-08-2023,2241.154211,14,0,0,0,30,0
16-11-2023,4793.19925,15,0,0,0,60,0
19-04-2023,5622.944571,16,0,0,0,30,0
24-07-2023,3963.565806,7,0,0,0,60,0
17-09-2023,4306.111818,13,0,0,0,30,0
16-05-2023,6338.0295,16,0,0,0,30,0
11-05-2023,9182.613902,11,0,0,0,30,0
26-05-2023,7199.905,8,0,0,0,60,0
21-07-2023,6919.521304,7,0,0,0,90,0
06-02-2023,1685.041333,13,0,0,1,30,0
27-12-2023,5727.991613,11,0,0,0,30,0
22-10-2023,16567.00057,13,0,0,0,30,0
25-01-2023,21210.755,6,0,0,0,30,0
17-10-2023,7149.943043,13,0,1,0,30,1
05-11-2023,2808.283889,16,0,0,0,60,0
19-06-2023,5057.5005,17,0,1,0,30,1
08-08-2023,11121.11282,15,0,0,0,60,0
03-03-2023,7056.328846,17,0,0,0,30,0
01-03-2023,4940.231304,11,0,0,0,60,0
07-09-2023,2320.759474,15,0,0,0,60,0
15-09-2023,7491.851628,19,0,0,1,60,0
22-03-2023,6793.684839,14,0,0,0,90,0
20-07-2023,5168.4005,6,0,0,1,60,0
24-05-2023,1521.888372,12,0,0,0,60,0
03-02-2023,5877.689167,10,0,1,0,30,1
07-08-2023,5374.516279,18,0,1,0,90,1
31-01-2023,5131.798667,15,0,0,0,60,0
04-06-2023,10648.17814,11,0,0,0,60,1
09-03-2023,7796.354,11,0,0,0,30,0
15-01-2023,13473.63333,3,0,0,0,90,0
16-09-2023,1877.906923,15,0,0,0,30,0
14-07-2023,5292.317143,16,0,0,0,60,0
13-07-2023,3909.699,9,0,0,0,30,0
25-11-2023,3670.567714,15,0,0,0,30,0
05-09-2023,10004.05348,8,0,0,0,60,0
09-11-2023,54692.91571,10,0,0,0,30,1
27-02-2023,7027.8715,10,0,0,1,60,0
06-12-2023,8737.035789,12,0,0,0,90,0
10-04-2023,6987.735,15,0,0,0,30,0
21-12-2023,6571.637,14,0,1,1,30,1
06-10-2023,3179.210313,13,0,1,1,30,1
16-08-2023,6682.845484,9,0,0,0,30,0
10-06-2023,2806.41925,14,0,0,0,60,0
04-10-2023,3827.236545,18,0,0,0,60,0
01-10-2023,2373.606531,18,0,0,0,30,0
19-07-2023,3671.308919,11,0,0,0,60,0
14-12-2023,8527.223214,19,0,0,1,30,0
16-01-2023,7299.39,6,0,0,0,60,0
03-01-2023,12863.31333,3,0,0,0,30,0
19-01-2023,7283.425714,7,0,0,1,60,0
14-05-2023,10824.71833,9,0,0,1,60,1
12-03-2023,14260.33261,10,0,0,0,60,0
27-07-2023,4717.711563,6,0,0,0,30,0
11-06-2023,4827.913415,13,0,1,0,30,1
15-07-2023,5772.097143,9,0,1,0,30,1
26-11-2023,1918.651957,14,0,0,0,60,0
08-02-2023,1701.177,18,0,0,1,60,0
06-05-2023,5901.12675,10,0,0,0,60,0
18-08-2023,5769.793636,14,0,0,1,30,0
09-07-2023,8007.246944,10,0,0,0,30,0
05-11-2023,1404.43129,12,0,1,0,60,1
23-07-2023,1760.825,12,0,0,0,30,0
21-08-2023,4906.512051,8,0,0,0,60,0
30-09-2023,26569.848,15,0,0,0,30,0
12-12-2023,9369.072973,12,0,0,0,30,0
01-07-2023,21993.124,12,0,0,0,30,0
27-11-2023,9973.835417,13,0,0,0,60,0
02-10-2023,4475.521163,17,0,0,0,60,0
03-12-2023,2584.833824,12,0,0,1,90,1
14-04-2023,9317.308571,15,0,0,0,30,0
08-07-2023,6395.966389,18,0,0,0,90,0
29-10-2023,3284.049111,13,0,1,1,30,1
24-11-2023,19835.42283,22,0,1,0,90,1
09-02-2023,14533.39,12,0,0,1,30,0
14-04-2023,12388.66256,15,0,0,0,30,0
15-09-2023,7512.513143,13,0,0,1,60,0
24-07-2023,7011.125192,21,0,0,0,30,0
12-09-2023,7212.482391,19,0,0,1,60,0
14-12-2023,8348.915909,16,0,1,0,60,1
18-05-2023,5720.430857,14,0,0,0,60,1
14-03-2023,3595.896774,11,0,0,0,30,0
30-07-2023,9091.672632,8,0,0,0,30,0
20-10-2023,13878.56189,15,0,0,0,30,0
31-12-2023,5225.998205,13,0,0,0,90,0
04-07-2023,17850.54857,15,0,0,0,30,0
10-04-2023,4755.776176,8,0,0,0,60,0
26-12-2023,8387.379773,13,0,0,0,30,0
06-08-2023,3909.343659,11,0,1,1,30,1
01-11-2023,10230.25406,11,0,0,1,30,1
05-12-2023,8590.18175,12,0,0,1,60,0
25-08-2023,8219.310417,8,0,0,1,60,0
22-02-2023,705.6635714,12,0,0,1,60,0
16-08-2023,4358.043438,9,0,0,0,30,0
30-09-2023,2698.1012,19,0,1,0,90,1
13-03-2023,3759.817143,17,0,0,1,30,0
26-03-2023,1194.822903,10,0,0,0,60,0
30-05-2023,4521.631,10,0,1,0,30,1
22-01-2023,2086.9525,8,0,0,1,60,0
19-08-2023,2276.15025,12,0,0,0,30,0
13-11-2023,2859.724857,11,0,0,0,30,0
22-07-2023,3211.007879,10,0,0,1,30,0
11-10-2023,2102.212973,14,0,0,1,30,0
20-12-2023,11442.01031,7,0,0,0,30,0
06-05-2023,7425.685263,11,0,0,1,60,0
19-06-2023,13822.86649,10,0,0,0,60,0
03-04-2023,8364.22175,11,0,0,0,30,0
29-10-2023,5183.837027,9,0,1,0,30,0
20-02-2023,3051.733043,11,0,1,0,30,1
27-11-2023,4873.615192,17,0,1,0,60,1
25-03-2023,8893.381053,19,0,0,0,90,0
23-12-2023,4913.846486,16,0,0,0,30,0
31-12-2023,9629.303846,12,0,0,0,60,0
14-10-2023,3372.765429,14,0,0,0,60,0
04-04-2023,635.1982927,13,0,1,0,30,1
07-09-2023,7040.187143,13,0,0,0,30,1
19-11-2023,11712.40588,15,0,0,0,30,0
08-08-2023,13982.12226,9,0,0,1,60,0
12-07-2023,4367.731463,13,0,0,0,60,0
01-09-2023,5240.990417,18,0,0,0,30,0
21-12-2023,6269.747857,8,0,0,1,90,0
02-10-2023,30430.5871,12,0,0,1,30,0
29-10-2023,2486.824884,17,0,0,0,30,0
07-06-2023,3922.489655,6,0,0,0,30,0
14-03-2023,5006.619583,6,0,0,0,60,1
25-02-2023,4306.503913,11,0,0,0,30,0
27-03-2023,4268.905625,15,0,0,1,30,0
12-05-2023,5302.989143,6,0,0,1,90,0
01-11-2023,4274.4514,17,0,0,0,30,0
25-12-2023,5347.337,11,0,0,1,30,0
15-09-2023,3201.72,12,0,0,1,60,0
07-07-2023,9537.197714,10,0,0,0,90,0
13-09-2023,7856.1612,10,0,0,1,30,0
13-06-2023,25487.19222,12,0,0,0,60,1
17-05-2023,4088.690278,14,0,0,0,30,0
01-03-2023,3324.462692,14,0,0,1,60,1
15-07-2023,5102.825952,14,0,0,0,60,0
10-01-2023,1221.538,5,0,0,0,60,0
12-01-2023,2943.76,4,0,0,0,30,0
20-09-2023,7054.37881,13,0,1,0,60,1
31-05-2023,2870.637391,13,0,0,0,30,0
05-11-2023,2022.978462,11,0,1,1,60,1
23-09-2023,4455.915517,10,0,0,1,30,0
21-10-2023,12737.01906,12,0,0,0,30,0
23-06-2023,906.5485294,12,0,1,0,60,1
02-11-2023,6540.34725,17,0,0,0,30,0
21-08-2023,3315.653421,13,0,0,0,90,0
11-03-2023,4182.711154,11,0,0,0,60,1
01-02-2023,2834.546667,12,0,0,0,30,0
20-12-2023,12825.82061,14,0,0,0,30,0
01-04-2023,4884.496087,16,0,0,1,30,0
29-09-2023,3688.164737,15,0,1,1,30,1
26-08-2023,5173.245143,15,0,0,0,30,0
11-12-2023,6331.96,7,0,1,0,60,1
15-11-2023,8507.277619,14,0,0,0,30,0
21-02-2023,7423.33125,9,0,0,0,60,0
26-02-2023,2996.585,12,0,0,0,30,0
30-01-2023,4234.369091,11,0,0,1,30,0
31-03-2023,3129.965946,16,0,0,0,30,1
14-11-2023,2737.727368,11,0,0,1,60,0
22-03-2023,6198.732903,10,0,0,0,60,0
30-06-2023,3027.186667,14,0,0,0,30,0
16-05-2023,5634.837,11,0,0,0,30,0
26-06-2023,5919.296216,12,0,0,1,30,0
09-04-2023,10231.50667,15,0,0,0,90,1
11-04-2023,5408.795,14,0,0,1,30,0
05-02-2023,28890.38286,11,0,0,0,60,0
16-03-2023,3144.789231,15,0,0,0,30,0
18-03-2023,3957.064516,13,0,1,0,60,1
22-03-2023,1644.98303,12,0,0,0,30,0
24-09-2023,7586.77275,13,0,0,0,30,0
08-05-2023,2552.749063,9,0,0,0,30,0
10-03-2023,8804.794667,13,0,1,1,30,1
23-08-2023,4226.031316,16,0,0,0,90,0
20-01-2023,29110.40429,7,0,1,1,60,1
04-10-2023,10832.80575,14,0,0,1,90,0
25-12-2023,24975.92323,5,0,0,0,30,0
21-10-2023,2784.776304,17,0,0,0,30,0
20-01-2023,3251.633333,3,0,0,0,60,0
06-06-2023,5176.341026,8,0,0,1,90,0
11-06-2023,24958.31345,11,0,0,0,30,0
05-05-2023,3928.532162,9,0,0,0,30,1
27-10-2023,15953.38088,12,0,1,1,30,1
28-04-2023,7325.59625,16,0,0,0,60,0
27-09-2023,16040.61805,20,0,0,0,30,0
29-01-2023,1969.098333,12,0,0,0,30,0
27-02-2023,2654.815217,13,0,0,0,30,0
18-10-2023,5804.846563,9,0,0,0,60,0
25-09-2023,4872.867576,14,0,0,0,90,0
04-03-2023,4742.342121,12,0,0,0,30,0
06-09-2023,1631.772708,9,0,1,1,60,1
27-07-2023,7181.912222,17,0,0,0,30,0
17-08-2023,3257.814722,12,0,0,0,30,0
04-01-2023,5830.115,2,0,0,0,30,0
22-01-2023,6406.099,10,0,0,0,30,0
10-09-2023,5070.865,14,0,1,0,60,1
05-03-2023,6072.044762,11,0,0,0,30,0
29-08-2023,7111.355455,12,0,0,1,30,0
03-06-2023,6798.5775,11,0,0,1,30,1
13-06-2023,9320.172683,18,0,0,1,30,0
21-02-2023,3538.724516,17,0,1,0,30,1
18-01-2023,3949.665,4,0,0,0,30,0
16-01-2023,15573.7025,4,0,0,0,30,0
04-10-2023,13362.1673,14,0,0,0,60,0
06-05-2023,14581.36056,13,0,1,0,60,0
16-02-2023,8791.031538,19,0,1,0,30,0
01-06-2023,4445.352105,11,0,0,0,60,0
04-01-2023,646.3266667,3,0,0,0,60,0
13-05-2023,1553.838286,13,0,0,1,90,0
09-04-2023,4800.66175,18,0,0,0,30,1
16-11-2023,4693.61475,10,0,0,0,60,0
30-04-2023,11720.58902,15,0,0,0,60,0
24-12-2023,6723.067,10,0,0,1,60,0
04-12-2023,6106.433056,8,0,0,0,30,1
06-07-2023,1946.276667,15,0,0,0,30,0
15-12-2023,7968.268235,14,0,0,1,30,0
14-02-2023,10479.6113,15,0,0,1,60,0
06-05-2023,3419.025833,11,0,0,0,30,0
06-08-2023,6888.286667,9,0,0,0,30,0
29-06-2023,6854.728571,18,0,0,0,60,0
28-06-2023,11974.49275,11,0,0,0,60,0
17-11-2023,2719.684146,15,0,0,0,60,0
08-11-2023,9948.9665,16,0,0,0,60,0
29-03-2023,6470.118611,14,0,1,0,90,0
24-06-2023,19595.2322,13,0,1,1,30,1
30-04-2023,3994.716667,15,0,0,0,60,0
19-09-2023,13375.28061,7,0,0,0,30,0
30-03-2023,2083.630455,17,0,0,0,30,0
08-06-2023,6166.175135,17,0,0,0,30,0
04-06-2023,6489.629167,10,0,0,0,90,0
04-10-2023,16426.41909,22,0,0,0,30,0
16-09-2023,15161.87143,13,0,0,0,30,0
06-11-2023,2233.134762,15,0,0,0,30,0
14-10-2023,4278.444815,23,0,1,0,30,1
20-07-2023,4287.091957,19,0,0,1,30,0
29-05-2023,1596.415455,13,0,1,0,30,1
10-07-2023,5841.069355,16,0,0,1,60,0
27-07-2023,3064.317742,10,0,0,0,30,1
09-11-2023,4571.030625,16,0,0,0,30,0
16-11-2023,4880.10697,16,0,0,1,60,0
26-01-2023,7996.228462,13,0,0,1,60,0
03-10-2023,9085.13125,11,0,1,1,60,1
09-03-2023,3085.375,13,0,1,1,60,1
16-12-2023,14112.75927,15,0,0,0,30,0
13-07-2023,13028.08459,13,0,0,0,60,0
22-10-2023,4768.758378,14,0,0,0,60,0
12-11-2023,8656.059024,16,0,0,1,60,0
17-11-2023,5256.9775,16,0,0,0,60,0
03-10-2023,3610.572703,10,0,0,0,30,0
14-11-2023,28359.85343,13,0,1,1,30,1
01-08-2023,15707.03,12,0,0,1,90,0
22-11-2023,21729.35143,14,0,0,0,90,0
11-09-2023,5388.861622,8,0,0,0,30,0
07-09-2023,9489.06087,9,0,0,0,30,0
16-06-2023,8672.901563,15,0,0,0,30,1
06-01-2023,9213.285,2,0,0,0,30,0
24-03-2023,11544.78108,11,0,0,1,30,0
12-06-2023,4160.809756,12,0,0,1,30,0
12-12-2023,4839.333864,12,0,0,0,60,0
23-01-2023,4461.287778,9,0,0,0,30,0
14-10-2023,12413.13714,7,0,1,0,30,1
25-06-2023,5721.075,13,0,0,0,30,0
18-06-2023,8773.499333,17,0,0,0,30,0
12-09-2023,3794.224524,7,0,0,1,90,0
25-01-2023,2982.634286,14,0,0,0,30,0
08-02-2023,1607.420833,9,0,0,0,60,0
14-01-2023,4197.901429,7,0,0,1,30,1
10-08-2023,3931.511667,11,0,0,0,30,0
22-07-2023,3504.497027,14,0,0,0,30,0
26-11-2023,8749.820513,14,0,0,0,30,0
25-05-2023,9576.646364,12,0,0,1,60,0
13-06-2023,8486.180769,14,0,0,1,30,0
20-10-2023,3118.545,11,0,0,0,30,0
18-07-2023,2890.7225,14,0,0,0,30,0
29-09-2023,9604.889524,14,0,0,0,30,0
09-05-2023,12510.88162,11,0,0,1,60,0
17-01-2023,13499.491,10,0,1,0,60,1
21-12-2023,9483.028293,14,0,0,0,60,0
23-05-2023,10242.2103,9,0,0,1,30,0
26-06-2023,2660.363659,18,0,1,1,30,1
27-05-2023,3296.762963,10,0,0,0,30,0
30-07-2023,4714.176875,7,0,0,0,30,0
13-06-2023,5572.573462,18,0,0,0,30,0
02-08-2023,5702.438387,7,0,1,1,30,1
17-08-2023,5270.240938,12,0,0,0,30,0
07-05-2023,17050.41382,16,0,0,0,60,0
10-08-2023,1637.629375,13,0,0,0,30,0
25-02-2023,9825.628,11,0,1,0,90,1
03-10-2023,6144.841628,10,0,0,0,30,0
14-08-2023,5546.625,13,0,0,0,30,0
10-12-2023,17014.39644,19,0,1,1,60,1
21-12-2023,4889.20875,16,0,0,0,60,0
18-07-2023,6822.299697,9,0,0,1,60,0
23-11-2023,8421.659211,10,0,0,0,30,0
07-09-2023,4380.338571,10,0,0,0,30,0
16-10-2023,5650.603611,13,0,0,0,60,0
28-12-2023,12958.31395,16,0,0,0,60,0
20-06-2023,3551.490606,12,0,0,0,60,0
07-11-2023,6860.271707,13,0,0,0,60,0
28-03-2023,5931.067333,13,0,0,1,60,0
15-01-2023,3774.20125,8,0,0,1,90,0
08-05-2023,8276.573636,21,0,0,0,60,0
26-01-2023,4580.082,5,0,0,0,60,0
04-10-2023,2647.081316,10,0,0,0,30,0
02-12-2023,12038.89414,11,0,0,0,30,0
26-09-2023,4650.0885,13,0,0,0,30,0
07-01-2023,6754.982857,7,0,0,1,30,0
22-04-2023,4652.19675,11,0,0,0,30,1
09-03-2023,4534.964103,15,0,0,0,60,0
24-08-2023,10720.71387,9,0,0,1,60,1
13-12-2023,4021.038571,12,0,0,0,60,0
24-01-2023,10323.52125,16,0,0,0,30,0
22-08-2023,6233.334615,13,0,0,0,60,0
16-09-2023,5792.050455,19,0,0,0,90,1
24-11-2023,2882.618108,13,0,0,0,30,0
17-10-2023,11926.49068,13,0,0,0,60,0
11-03-2023,5097.447742,12,0,0,1,30,0
01-11-2023,10944.40773,19,0,0,0,30,0
31-10-2023,3478.306383,16,0,0,1,90,1
02-05-2023,5198.273462,6,0,0,0,30,0
04-07-2023,6887.578857,16,0,0,0,30,0
13-07-2023,3401.54619,12,0,0,0,30,0
13-06-2023,1966.192895,16,0,0,0,30,0
14-09-2023,11910.15778,16,0,0,0,30,0
12-05-2023,11272.65561,16,0,0,1,60,0
27-04-2023,14013.79708,14,0,1,0,60,1
07-02-2023,2643.744667,13,0,1,0,30,1
23-09-2023,2782.351667,11,0,0,0,30,0
21-10-2023,3166.312903,11,0,0,1,60,0
27-12-2023,4174.029268,13,0,0,0,30,0
19-08-2023,3547.8,12,0,0,0,30,0
15-09-2023,12392.6195,17,0,0,1,30,0
04-06-2023,3732.749394,16,0,0,0,30,0
20-11-2023,7875.75325,8,0,0,1,60,0
09-03-2023,12614.42929,11,0,0,1,30,0
07-02-2023,7619.294706,16,0,0,1,30,0
05-03-2023,27349.29192,12,0,1,0,60,1
05-09-2023,2879.896579,14,0,0,0,30,0
01-11-2023,25449.78929,14,0,0,1,90,1
23-10-2023,10433.1104,12,0,0,0,90,1
26-06-2023,4647.262703,10,0,0,0,60,0
26-12-2023,7689.74375,9,0,0,1,60,0
26-12-2023,4278.664545,13,0,0,1,90,0
30-10-2023,3098.21027,11,0,0,0,60,0
17-01-2023,6227.091667,12,0,0,0,30,0
18-08-2023,5604.050682,10,0,1,0,30,1
07-09-2023,17343.56415,13,0,1,1,60,1
09-02-2023,13399.25786,12,0,0,1,60,0
30-05-2023,2162.622778,11,0,0,1,30,0
28-11-2023,16779.07176,14,0,0,0,30,0
13-01-2023,1911.483333,6,0,0,0,90,0
25-02-2023,2714.554444,12,0,0,0,60,0
28-04-2023,2528.130857,12,0,0,0,30,0
07-04-2023,8981.510286,13,0,0,1,60,0
30-04-2023,9694.542432,12,0,1,0,30,1
09-12-2023,19877.76804,20,0,0,1,90,0
07-02-2023,8201.810769,13,0,0,0,30,0
05-08-2023,3604.683667,12,0,1,0,30,1
27-03-2023,3340.575806,9,0,1,0,30,1
09-01-2023,7875.0475,8,0,0,0,30,0
23-07-2023,3555.733421,10,0,0,1,30,0
27-11-2023,7700.75,15,0,0,0,90,0
15-11-2023,12627.00125,13,0,0,1,30,0
12-11-2023,8170.928421,15,0,1,0,60,1
12-11-2023,6464.925937,13,0,0,0,60,0
29-07-2023,4103.807955,17,0,0,0,60,1
23-03-2023,4234.283056,20,0,0,0,30,0
03-12-2023,13533.73214,14,0,0,0,30,1
25-11-2023,5309.715313,10,0,0,0,30,0
11-02-2023,14287.284,16,0,0,1,60,0
26-06-2023,17084.0475,19,0,0,0,60,0
26-07-2023,12720.84091,15,0,0,0,30,0
11-04-2023,3256.913778,14,0,0,0,30,0
17-09-2023,3411.644,11,0,0,0,90,0
16-07-2023,4788.7715,11,0,0,0,30,0
18-07-2023,1742.7515,14,0,0,0,60,0
01-06-2023,6440.2925,14,0,0,0,30,0
25-03-2023,3139.064848,11,0,0,1,30,0
20-03-2023,1185.53069,10,0,0,0,90,0
25-10-2023,6678.815366,19,0,0,0,30,0
21-09-2023,5084.792857,19,0,1,0,30,1
18-08-2023,3857.840606,10,0,0,0,30,0
18-09-2023,16110.33086,13,0,1,1,90,1
05-04-2023,6623.482273,9,0,0,0,60,0
01-09-2023,14227.55714,20,0,0,0,30,0
13-01-2023,1002.554,10,0,0,0,60,0
27-01-2023,13886.67333,12,0,0,0,30,0
02-11-2023,5995.449808,16,0,0,0,30,0
10-11-2023,2762.677273,18,0,0,0,30,0
22-01-2023,11969.60625,8,0,0,0,60,0
03-10-2023,4974.653636,12,0,0,1,60,0
16-07-2023,29961.12194,10,0,0,1,30,0
31-05-2023,1319.03439,9,0,0,0,90,0
16-11-2023,10969.01952,15,0,0,0,30,0
01-02-2023,1944.9,14,0,1,0,30,1
04-06-2023,1731.307027,15,0,0,1,30,0
30-09-2023,2730.842857,14,0,1,0,60,0
27-03-2023,12019.86182,7,0,1,0,60,1
13-05-2023,9188.264898,17,0,0,0,30,0
24-05-2023,3860.471111,17,0,0,1,30,0
04-02-2023,5178.717778,17,0,0,0,30,0
13-05-2023,4834.344375,6,0,0,0,30,0
29-06-2023,7651.470625,9,0,1,1,90,1
10-10-2023,6234.940476,16,0,0,0,60,0
04-09-2023,11701.77789,16,0,0,0,30,0
25-11-2023,11803.49139,12,0,1,0,60,1
09-10-2023,5219.448,11,0,0,1,30,0
04-02-2023,6796.172143,9,0,0,0,30,0
14-10-2023,10755.36974,12,0,0,0,90,1
12-08-2023,9195.055854,12,0,0,0,30,0
07-06-2023,2762.902121,15,0,0,0,30,0
02-06-2023,7450.60913,11,0,0,1,30,0
30-09-2023,3438.509608,14,0,0,1,90,0
06-09-2023,18006.977,14,0,0,0,30,0
21-05-2023,8692.535667,8,0,0,0,60,1
07-05-2023,2836.481795,16,0,0,1,30,0
05-08-2023,570.6522222,15,0,0,0,60,0
21-10-2023,5859.483429,14,0,0,0,30,0
25-02-2023,7865.961739,11,0,0,0,30,0
27-11-2023,5521.527097,4,0,0,0,60,0
22-07-2023,19053.14049,12,0,0,0,60,0
23-11-2023,5188.501212,9,0,0,0,30,0
02-03-2023,4816.023462,18,0,0,1,30,0
01-06-2023,4145.339756,21,0,1,1,60,1
25-03-2023,2358.3545,12,0,0,1,30,0
07-08-2023,2711.342105,9,0,0,0,30,0
12-09-2023,16622.30452,8,0,0,0,30,0
06-05-2023,8345.978333,12,0,0,1,30,0
09-02-2023,8073.3425,11,0,0,0,30,0
03-10-2023,13095.6681,18,0,0,0,30,0
22-03-2023,2388.884545,15,0,1,1,60,1
20-06-2023,13758.18125,12,0,0,0,60,0
11-08-2023,25206.90923,17,0,0,0,30,0
29-01-2023,6311.54375,8,0,0,1,30,0
25-11-2023,3624.719412,13,0,0,1,30,1
08-01-2023,6925.702,5,0,0,0,60,0
31-05-2023,2764.693125,10,0,0,0,60,0
07-10-2023,13326.03143,8,0,0,0,30,0
06-11-2023,13141.75595,14,0,0,1,30,0
28-06-2023,10071.82706,9,0,0,0,30,0
10-05-2023,2840.923947,17,0,0,0,90,0
28-10-2023,38116.81265,12,0,1,0,30,1
21-09-2023,1909.961389,10,0,0,0,30,0
24-05-2023,5262.966286,11,0,0,0,30,0
26-04-2023,7465.981538,20,0,0,0,30,0
30-08-2023,3059.680645,8,0,1,0,30,1
26-11-2023,6560.814318,11,0,0,0,90,1
13-03-2023,2309.5156,13,0,0,1,30,0
03-03-2023,3090.415,14,0,0,0,30,0
30-05-2023,2154.296944,16,0,0,0,60,0
08-12-2023,4190.9025,14,0,0,1,30,0
03-10-2023,5109.351042,12,0,0,0,60,0
21-07-2023,17107.49686,13,0,1,1,30,1
30-03-2023,6432.781702,11,0,0,1,30,0
18-10-2023,2791.502286,8,0,0,0,90,0
27-04-2023,3292.928889,12,0,0,1,30,1
18-01-2023,7281.761111,9,0,0,1,30,0
24-04-2023,7621.640556,13,0,0,0,30,0
26-07-2023,4644.90525,13,0,0,0,30,0
07-10-2023,3758.594118,14,0,1,0,60,1
14-03-2023,6797.052727,13,0,0,0,60,0
11-11-2023,9655.293333,15,0,0,0,30,0
29-08-2023,3630.01275,15,0,0,1,30,0
03-11-2023,7565.320833,8,0,0,1,30,0
14-10-2023,13853.20585,8,0,0,0,60,0
02-04-2023,3190.58425,19,0,0,0,90,0
07-08-2023,21394.51609,15,0,0,0,30,0
28-02-2023,2570.337368,10,0,0,1,60,0
14-04-2023,1386.774222,19,0,0,0,30,0
07-06-2023,12064.95978,15,0,0,0,30,0
02-07-2023,5888.29125,11,0,0,0,30,0
25-05-2023,20845.3678,10,0,1,0,90,1
22-12-2023,2390.744242,9,0,0,0,30,0
05-05-2023,9373.643871,11,0,0,0,30,0
16-10-2023,6651.959762,16,0,1,0,30,1
28-02-2023,5005.376786,17,0,0,0,60,0
25-08-2023,10229.27851,15,0,0,1,90,0
27-06-2023,5121.689259,8,0,0,0,30,1
07-01-2023,2501.874,5,0,0,0,60,0
23-03-2023,5253.03125,9,0,0,0,30,1
25-12-2023,11872.98875,9,0,0,0,30,0
11-05-2023,4300.455714,8,0,0,1,30,1
01-01-2023,11951.82,1,0,0,0,60,1
29-07-2023,8804.2908,9,0,0,0,30,0
28-02-2023,18299.99,11,0,0,1,30,0
08-11-2023,11875.8335,15,0,0,1,30,0
16-08-2023,4087.189524,11,0,0,0,30,0
02-03-2023,9331.495667,9,0,0,0,90,0
20-08-2023,5151.328696,15,0,0,0,60,0
08-08-2023,6023.124048,15,0,0,1,60,0
25-09-2023,1733.053611,11,0,0,0,30,0
05-03-2023,27238.65793,16,0,0,0,30,0
22-01-2023,8047.245294,17,0,0,0,30,0
03-01-2023,1811.44,2,0,0,0,30,0
09-11-2023,7433.019444,13,0,0,0,30,0
21-12-2023,3151.760667,8,0,0,0,30,0
29-01-2023,5824.052308,13,0,0,0,30,0
28-12-2023,2211.630606,12,0,0,0,30,0
23-08-2023,5448.548542,13,0,1,0,60,1
24-01-2023,5501.955556,18,0,0,0,30,0
26-10-2023,9077.288649,15,0,0,0,30,0
25-11-2023,7247.832083,12,0,1,0,60,1
08-12-2023,14116.90484,10,0,0,0,30,0
04-05-2023,8438.757333,10,0,0,0,90,0
15-11-2023,11299.57,15,0,0,1,60,0
